File,label,time,f0 
eddie-smile-m-A,3,2.321264511717907,287.40020191761226 
eddie-smile-s-A,a1,0.11183294756737089,139.00274214096063 
eddie-smile-s-A,a2,0.4174556205358414,231.18664407041499 
eddie-smile-s-A,1,1.4971553914326512,248.30740592017887 
eddie-smile-s-A,2,1.7677066101260515,244.31374348324874 
eddie-smile-s-A,3,1.9079924272263329,286.9155242229085 
fido-bark-a-A,a1,0.10398361070547964,147.06482077190273 
fido-bark-a-A,a2,0.4999604478937516,252.44548424869663 
fido-bark-a-A,1,1.406048622401033,259.3480758231178 
fido-bark-a-A,2,1.6855616839456955,256.91820941957207 
fido-bark-a-A,3,1.7959427841746816,285.96100449346704 
fido-bark-m-A,a1,0.09977519569770171,151.5654371988618 
fido-bark-m-A,a2,0.4828386934936606,245.7202909038543 
fido-bark-m-A,1,1.8307613774674107,251.48447067267534 
fido-bark-m-A,2,2.1101385149576966,252.4283592292028 
fido-bark-m-A,3,2.2137066238753196,287.2407939436898 
fido-bark-s-A,a1,0.10634309680752314,142.62713223943555 
fido-bark-s-A,a2,0.4742866577388117,242.20881506126815 
fido-bark-s-A,1,1.4928324091909881,260.8082660673828 
fido-bark-s-A,2,1.782801175752732,259.15002097308025 
fido-bark-s-A,3,1.8849895505093153,279.5823435632113 
freddy-shout-a-A,a1,0.18014743554792,160.92887943417594 
freddy-shout-a-A,a2,0.5314295062565516,232.3460740394407 
freddy-shout-a-A,1,1.4096346830281308,226.90286245875654 
freddy-shout-a-A,2,1.898172880297729,231.5785108041761 
freddy-shout-a-A,3,2.040258172022076,259.9082823710585 
freddy-shout-m-A,a1,0.18237304671474436,150.26782249930005 
freddy-shout-m-A,a2,0.5625760982997079,231.850129867948 
freddy-shout-m-A,1,1.8113464660054936,221.90482468656072 
freddy-shout-m-A,2,2.263656992891054,219.8866828751601 
freddy-shout-m-A,3,2.411502266215941,246.995991472869 
freddy-shout-s-A,a1,0.18816025377974296,147.086359038892 
freddy-shout-s-A,a2,0.5464676998738169,230.88697161278247 
freddy-shout-s-A,1,1.5812596041935028,229.15592213615489 
freddy-shout-s-A,2,2.0628248117439383,227.82404307408777 
freddy-shout-s-A,3,2.1946819519065572,251.5223599777654 
harry-giggle-a-A,a1,0.08509656871439365,153.57157818413324 
harry-giggle-a-A,a2,0.5127727797534976,238.5261430077011 
harry-giggle-a-A,1,1.5125353510137405,236.90511798277694 
harry-giggle-a-A,2,2.082040493454876,231.34318131453858 
harry-giggle-a-A,3,2.217916329313957,271.5079629168911 
harry-giggle-m-A,a1,0.09762944099096336,149.39184927828452 
harry-giggle-m-A,a2,0.48644788842865366,238.5840720332805 
harry-giggle-m-A,1,1.6379486750710444,241.85303927007362 
harry-giggle-m-A,2,2.2211763462275798,242.8846717524726 
harry-giggle-m-A,3,2.3647400806661114,284.6429475602043 
harry-giggle-s-A,a1,0.09596279717491353,141.17412734770056 
harry-giggle-s-A,a2,0.46212984041446215,241.09629034023092 
harry-giggle-s-A,1,1.3990866863509541,243.6132605557156 
harry-giggle-s-A,2,1.905258775535036,241.01712943048045 
harry-giggle-s-A,3,2.0775726782360002,275.0055364785098 
henry-giggle-a-A,a1,0.1417385046603899,144.65539820591198 
henry-giggle-a-A,a2,0.5248723892245684,248.40513448125176 
henry-giggle-a-A,1,1.3862630538309282,248.76628068032107 
henry-giggle-a-A,2,1.9570004266989458,246.17009681956543 
henry-giggle-a-A,3,2.0864732566551165,273.07564476013914 
henry-giggle-m-A,a1,0.11330478625585853,140.53603487600148 
henry-giggle-m-A,a2,0.5016024824540283,241.81559357071788 
henry-giggle-m-A,1,1.741747062559811,243.6904663587459 
henry-giggle-m-A,2,2.277537682120076,242.04404297498863 
henry-giggle-m-A,3,2.3949300088776626,273.5197629043531 
henry-giggle-s-A,a1,0.10894954550783555,142.84214793277164 
henry-giggle-s-A,a2,0.4762068908716356,244.25277966033 
henry-giggle-s-A,1,1.4224977150571934,248.60427928005288 
henry-giggle-s-A,2,1.993489062228649,246.29381326628064 
henry-giggle-s-A,3,2.124843879183585,273.01756453252534 
jamie-cry-a-A,a1,0.22436538203668896,146.5852753323536 
jamie-cry-a-A,a2,0.6146040903581544,248.75882782306087 
jamie-cry-a-A,1,1.510504223546871,249.35651325416816 
jamie-cry-a-A,2,1.9804395694832837,244.82813922180807 
jamie-cry-a-A,3,2.1284193896530805,285.1955570808862 
jamie-cry-m-A,a1,0.13189729003043701,151.6216088289488 
jamie-cry-m-A,a2,0.5104637384089915,249.46756060089305 
jamie-cry-m-A,1,1.6230445218116136,247.8561633808089 
jamie-cry-m-A,2,2.0998648575555943,246.61119731245716 
jamie-cry-m-A,3,2.2723700777204736,304.46545245830197 
jamie-cry-s-A,a1,0.13251273419967022,144.59280620450858 
jamie-cry-s-A,a2,0.49431671228336616,249.84589710162166 
jamie-cry-s-A,1,1.4052416216430264,258.25320117523864 
jamie-cry-s-A,2,1.851723126512268,257.88755725480064 
jamie-cry-s-A,3,1.9867175132528279,293.7948392223194 
jeanny-shout-a-A,a1,0.09239627926708324,153.21234463960715 
jeanny-shout-a-A,a2,0.4807214651007152,239.25661524932778 
jeanny-shout-a-A,1,1.388494626789725,234.9149186726129 
jeanny-shout-a-A,2,1.8600323524448497,241.1455352574493 
jeanny-shout-a-A,3,1.983590366119187,269.1583325004988 
jeanny-shout-m-A,a1,0.08274987466502713,143.1185747054657 
jeanny-shout-m-A,a2,0.4344963871986036,231.76678270871614 
jeanny-shout-m-A,1,1.609776401298887,240.11611405735465 
jeanny-shout-m-A,2,2.0815633903320174,245.3105702251629 
jeanny-shout-m-A,3,2.198896917229119,282.70544883451583 
jeanny-shout-s-A,a1,0.06709390628732212,146.29285940738407 
jeanny-shout-s-A,a2,0.49359299561759507,240.04695234590818 
jeanny-shout-s-A,1,1.519284057074448,252.77883102266958 
jeanny-shout-s-A,2,1.9797984111979328,249.85402846264319 
jeanny-shout-s-A,3,2.1027766762195452,283.5216130017027 
johnny-speak-a-A,a1,0.2042138980727235,138.04926193434667 
johnny-speak-a-A,a2,0.6238601981563223,224.1461398293377 
johnny-speak-a-A,1,1.589952399787629,234.8743108482726 
johnny-speak-a-A,2,2.0699794624731847,222.63326129984506 
johnny-speak-a-A,3,2.2198091198622176,271.7094819083227 
johnny-speak-m-A,a1,0.24126803603148664,139.26877986576346 
johnny-speak-m-A,a2,0.5885480924516409,223.80356973631436 
johnny-speak-m-A,1,1.8892101905535392,228.0813221818628 
johnny-speak-m-A,2,2.315119693710332,222.84629961224277 
johnny-speak-m-A,3,2.4721410685542757,264.1265651397019 
johnny-speak-s-A,a1,0.20058984707997382,146.53523957528978 
johnny-speak-s-A,a2,0.5574448040180524,232.98346745353626 
johnny-speak-s-A,1,1.6714528869812717,237.275495779007 
johnny-speak-s-A,2,2.1462251340380196,229.54369656301947 
johnny-speak-s-A,3,2.2648906491215346,268.06601354885606 
katie-cry-a-A,a1,0.22159089626670586,168.58444395601248 
katie-cry-a-A,a2,0.6134611920445617,249.81445226376107 
katie-cry-a-A,1,1.6079805032989687,245.27880042582763 
katie-cry-a-A,2,2.139380374088637,246.35365199832762 
katie-cry-a-A,3,2.3463867016401463,283.59328989476006 
katie-cry-m-A,a1,0.19420821820188736,159.9110058225841 
katie-cry-m-A,a2,0.5512420517497523,248.10451284631844 
katie-cry-m-A,1,1.7016844042928727,238.28616793953796 
katie-cry-m-A,2,2.2235030840935983,242.1073641936803 
katie-cry-m-A,3,2.345565933169792,273.8834969706179 
katie-cry-s-A,a1,0.202514082121894,151.9970067322636 
katie-cry-s-A,a2,0.5162832475946489,248.79565030126167 
katie-cry-s-A,1,1.4886849856363398,245.3585336256396 
katie-cry-s-A,2,2.0342475886655444,246.68921757194377 
katie-cry-s-A,3,2.2038525429751417,279.5924138292463 
lenny-walk-a-A,a1,0.11969547813766572,140.80186224898773 
lenny-walk-a-A,a2,0.4739427438698398,230.45060476835985 
lenny-walk-a-A,1,1.3733790639557855,233.0380359641719 
lenny-walk-a-A,2,1.8029980883543795,239.41863931705822 
lenny-walk-a-A,3,1.9465712991060642,303.5884255442042 
lenny-walk-m-A,a1,0.1382223511631017,183.08223151062424 
lenny-walk-m-A,a2,0.48485606861398306,234.21944594616983 
lenny-walk-m-A,1,1.5875334060167867,236.2344358791347 
lenny-walk-m-A,2,1.9810423362766996,237.25192810316184 
lenny-walk-m-A,3,2.1391057515958325,290.41443938257544 
lenny-walk-s-A,a1,0.11447285505222383,156.98216621335706 
lenny-walk-s-A,a2,0.45808975127909296,251.60362156148156 
lenny-walk-s-A,1,1.472833397949066,245.71185818933836 
lenny-walk-s-A,2,1.9238305742468318,242.74855927391945 
lenny-walk-s-A,3,2.0768307914688466,287.0257126317593 
lucy-yell-a-A,a1,0.10632551963755593,136.57674562411253 
lucy-yell-a-A,a2,0.4918770788447721,246.0849480947307 
lucy-yell-a-A,1,1.4085195275559683,258.82701456558635 
lucy-yell-a-A,2,1.8579041263670284,258.9789600160555 
lucy-yell-a-A,3,1.9500560271642269,292.39780858242574 
lucy-yell-m-A,a1,0.11240744014234694,160.5174935151225 
lucy-yell-m-A,a2,0.4810304273662368,247.85734631472624 
lucy-yell-m-A,1,1.691815162324706,254.66557612548306 
lucy-yell-m-A,2,2.1222234536504767,259.5959760731048 
lucy-yell-m-A,3,2.195575931142421,290.84096824995646 
lucy-yell-s-A,a1,0.16141767505249963,139.0811475990115 
lucy-yell-s-A,a2,0.534071274653372,255.02259995589532 
lucy-yell-s-A,1,1.5375741821500069,251.40379466065428 
lucy-yell-s-A,2,1.991433047002699,248.638797759533 
lucy-yell-s-A,3,2.0759633872511944,285.659439014724 
maddy-speak-a-A,a1,0.18508138051697764,143.55504384644408 
maddy-speak-a-A,a2,0.5955096742511167,233.78670746074698 
maddy-speak-a-A,1,1.5312861839649536,235.85946750183152 
maddy-speak-a-A,2,1.8705396970281003,228.46878287061392 
maddy-speak-a-A,3,2.040656163522868,268.4793267054219 
maddy-speak-m-A,a1,0.1909138034579614,142.04594196634216 
maddy-speak-m-A,a2,0.511893095727072,229.63453364862525 
maddy-speak-m-A,1,1.7838110389242956,232.01766351891226 
maddy-speak-m-A,2,2.0912289626826026,228.3603544115615 
maddy-speak-m-A,3,2.231705341137547,260.5322742388206 
maddy-speak-s-A,a1,0.20048113908766285,124.82239565548262 
maddy-speak-s-A,a2,0.522294015756306,223.77340071283038 
maddy-speak-s-A,1,1.5548935939365611,230.1752179757238 
maddy-speak-s-A,2,1.8779146906876685,231.3415083218214 
maddy-speak-s-A,3,2.060829856422112,266.95419792612233 
maise-whistle-a-A,a1,0.10703365210340059,139.16799743806394 
maise-whistle-a-A,a2,0.5386798985606963,233.74049851557146 
maise-whistle-a-A,1,1.4976212756334386,232.10509776981138 
maise-whistle-a-A,2,1.7281596118094944,227.5760933331474 
maise-whistle-a-A,3,1.8802168122660419,267.34439806670696 
maise-whistle-m-A,a1,0.2403959576677662,144.45517453765984 
maise-whistle-m-A,a2,0.7202850456608157,243.54131480596584 
maise-whistle-m-A,1,1.9088845086369783,246.19749080176368 
maise-whistle-m-A,2,2.1821988236528873,242.11926964305795 
maise-whistle-m-A,3,2.281648769223059,304.0472395183455 
maise-whistle-s-A,a1,0.09260608845307347,144.9799930470803 
maise-whistle-s-A,a2,0.5283423326591212,261.10647228562715 
maise-whistle-s-A,1,1.6056534149599633,263.0423713599838 
maise-whistle-s-A,2,1.883669178134374,262.1195661807394 
maise-whistle-s-A,3,1.9900469780652903,303.7844792745661 
margie-yell-a-A,a1,0.1708028934719037,147.98451743526482 
margie-yell-a-A,a2,0.5919771406523885,237.05822971196045 
margie-yell-a-A,1,1.495285065526323,246.6480755079294 
margie-yell-a-A,2,1.9143749637682486,247.6661258946926 
margie-yell-a-A,3,2.0794968096184014,285.2956890982887 
margie-yell-m-A,a1,0.18235682581474072,173.8399696243978 
margie-yell-m-A,a2,0.5999530974182817,252.28312989008083 
margie-yell-m-A,1,1.7957969661011493,243.08162981140018 
margie-yell-m-A,2,2.242683005069299,249.88812138872063 
margie-yell-m-A,3,2.4180515204002706,285.5682964160121 
margie-yell-s-A,a1,0.16933125728214815,164.9435184445516 
margie-yell-s-A,a2,0.6147664379016127,255.36255502161742 
margie-yell-s-A,1,1.5893427391227233,251.78906135447568 
margie-yell-s-A,2,2.0534333747629434,248.11005719288968 
margie-yell-s-A,3,2.24223974774023,288.59732171770287 
mickey-knock-a-A,a1,0.16413453228010216,144.68845675950143 
mickey-knock-a-A,a2,0.5066959595195907,247.18114055741037 
mickey-knock-a-A,1,1.3143407843251,245.813240760929 
mickey-knock-a-A,2,1.7573303414715908,250.3336792446538 
mickey-knock-a-A,3,1.8853284096740244,287.30045285745115 
mickey-knock-m-A,a1,0.22444739797252417,147.9205977248066 
mickey-knock-m-A,a2,0.5732575075503455,244.165414810383 
mickey-knock-m-A,1,1.733953217007579,239.3144219639829 
mickey-knock-m-A,2,2.1075726218696578,243.09629733555315 
mickey-knock-m-A,3,2.2629922027243925,274.85175156833543 
mickey-knock-s-A,a1,0.2179724298986664,137.7454226359964 
mickey-knock-s-A,a2,0.5666546239953456,247.54836746462445 
mickey-knock-s-A,1,1.4991767709980923,247.50197206204257 
mickey-knock-s-A,2,1.8694388420769694,247.49023985363326 
mickey-knock-s-A,3,2.016481158456374,280.39576497030777 
molly-walk-a-A,a1,0.088832226954017,144.43897804455895 
molly-walk-a-A,a2,0.47914861012245863,241.96391578828664 
molly-walk-a-A,1,1.3300868119368874,250.1230019685398 
molly-walk-a-A,2,1.7010085922149718,253.45199856662606 
molly-walk-a-A,3,1.853675642399009,310.1884716325061 
molly-walk-m-A,a1,0.08202780724582756,137.27610278879828 
molly-walk-m-A,a2,0.5183738391820608,234.5614683780935 
molly-walk-m-A,1,1.511529531503181,244.19830125207747 
molly-walk-m-A,2,1.9344368477399965,242.8870070282237 
molly-walk-m-A,3,2.0782952712217937,276.9750514784575 
molly-walk-s-A,a1,0.09590778357523022,155.80153683855622 
molly-walk-s-A,a2,0.4806391983760581,259.2182729833103 
molly-walk-s-A,1,1.4692205821026887,253.97130400018474 
molly-walk-s-A,2,1.8578239867435418,250.85444929377653 
molly-walk-s-A,3,1.9727755193149557,295.9377948298622 
nancy-yell-a-A,a1,0.17990789678484687,164.27841364286522 
nancy-yell-a-A,a2,0.4511978440086395,241.71423529431317 
nancy-yell-a-A,1,1.4672052934153925,239.24847793486342 
nancy-yell-a-A,2,1.8509884516738977,240.35224707267815 
nancy-yell-a-A,3,1.9795720900445555,293.9622330668297 
nancy-yell-m-A,a1,0.19067748034463908,157.21522674130875 
nancy-yell-m-A,a2,0.6370953600092226,254.28548323214423 
nancy-yell-m-A,1,1.76063029205096,243.28539442285157 
nancy-yell-m-A,2,2.1369953494179375,254.56602586034785 
nancy-yell-m-A,3,2.258558619638197,288.57542368648444 
nancy-yell-s-A,a1,0.18276501680458138,168.85371562095867 
nancy-yell-s-A,a2,0.6310321286805145,263.6977742455893 
nancy-yell-s-A,1,1.5721146368424115,253.85835307272848 
nancy-yell-s-A,2,1.932626854244109,250.17452468991797 
nancy-yell-s-A,3,2.0752693381098015,295.31501588544023 
robbie-text-a-A,a1,0.18296487308080578,149.63016498265864 
robbie-text-a-A,a2,0.5328458591433032,240.75204299672313 
robbie-text-a-A,1,1.465010530039738,223.7022937502861 
robbie-text-a-A,2,1.8747482132264892,224.42327141975932 
robbie-text-a-A,3,1.9628762765994363,254.13117518264028 
robbie-text-m-A,a1,0.20282493015768405,136.3545610519092 
robbie-text-m-A,a2,0.556648406580259,232.80009325899243 
robbie-text-m-A,1,1.8490036467339017,236.82197898879357 
robbie-text-m-A,2,2.242758790169683,234.81458939776022 
robbie-text-m-A,3,2.323917484367797,265.04934219769973 
robbie-text-s-A,a1,0.2039943689607999,136.69396869249584 
robbie-text-s-A,a2,0.5599770564881512,225.7591965004148 
robbie-text-s-A,1,1.6009567336514667,240.18940150631298 
robbie-text-s-A,2,1.9906908183141223,234.82154153306175 
robbie-text-s-A,3,2.0724379582394223,261.85219426493546 
ronny-giggle-a-A,a1,0.20659358409362485,143.48991871338475 
ronny-giggle-a-A,a2,0.6080800702652505,233.2013192802476 
ronny-giggle-a-A,1,1.55034427250478,237.83960591697428 
